symbol,trade_date,open,high,low,close,volume,amount
000985.CSI,2019-01-28,3617.83,3639.38,3580.16,3587.45,0.0,329898129.42
000985.CSI,2019-01-29,3579.04,3579.04,3513.08,3565.38,0.0,345420238.63
000985.CSI,2019-01-30,3548.76,3571.74,3527.52,3527.59,0.0,266470580.04
000985.CSI,2019-01-31,3531.15,3563.02,3503.33,3523.62,0.0,341919752.18
000985.CSI,2019-02-01,3542.63,3596.02,3540.37,3596.02,0.0,298850579.8
000985.CSI,2019-02-11,3596.56,3676.88,3596.56,3676.88,0.0,349206189.53
000985.CSI,2019-02-12,3676.78,3718.81,3672.82,3712.63,0.0,423356321.39
000985.CSI,2019-02-13,3718.68,3790.17,3711.47,3782.01,0.0,535932223.18
000985.CSI,2019-02-14,3779.23,3809.17,3768.38,3793.5,0.0,485275332.83
000985.CSI,2019-02-15,3784.74,3794.9,3748.54,3752.47,0.0,483011493.36
000985.CSI,2019-02-18,3778.94,3877.19,3778.94,3877.19,0.0,629816113.55
000985.CSI,2019-02-19,3890.66,3913.22,3844.72,3880.09,0.0,693271020.85
000985.CSI,2019-02-20,3885.63,3897.43,3851.48,3890.48,0.0,585714794.03
000985.CSI,2019-02-21,3888.06,3949.19,3868.01,3880.61,0.0,701847082.93
000985.CSI,2019-02-22,3874.78,3968.88,3863.12,3968.88,0.0,689917602.41
000985.CSI,2019-02-25,4026.32,4191.03,4022.78,4190.94,0.0,1127923529.99
000985.CSI,2019-02-26,4199.66,4244.17,4152.15,4163.03,0.0,1207469179.21
000985.CSI,2019-02-27,4157.42,4217.29,4107.54,4153.49,0.0,978428592.53
000985.CSI,2019-02-28,4150.64,4185.02,4132.82,4153.51,0.0,738093540.55
000985.CSI,2019-03-01,4177.82,4215.7,4138.54,4215.7,0.0,712662462.22
000985.CSI,2019-03-04,4254.32,4368.64,4242.92,4283.16,0.0,1086717759.2
000985.CSI,2019-03-05,4273.77,4355.42,4258.66,4355.33,0.0,947763605.17
000985.CSI,2019-03-06,4372.3,4422.6,4333.57,4418.61,0.0,1199598462.48
000985.CSI,2019-03-07,4414.02,4469.65,4369.82,4429.1,0.0,1225623158.82
000985.CSI,2019-03-08,4328.86,4417.53,4249.39,4249.73,0.0,1231963731.01
000985.CSI,2019-03-11,4268.71,4379.01,4254.26,4378.61,0.0,944403139.74
000985.CSI,2019-03-12,4413.24,4483.92,4382.14,4439.95,0.0,1131525168.74
000985.CSI,2019-03-13,4445.16,4445.16,4347.65,4371.19,0.0,1032276529.18
000985.CSI,2019-03-14,4343.18,4382.35,4255.68,4293.6,0.0,823538767.21
000985.CSI,2019-03-15,4314.96,4391.09,4312.07,4351.43,0.0,736586572.28
000985.CSI,2019-03-18,4365.87,4466.55,4332.82,4466.55,0.0,807767417.71
000985.CSI,2019-03-19,4470.22,4488.41,4438.44,4465.18,0.0,752319118.5
000985.CSI,2019-03-20,4457.5,4477.98,4395.76,4463.55,0.0,777089568.18
000985.CSI,2019-03-21,4468.55,4523.52,4456.34,4491.14,0.0,895361689.63
000985.CSI,2019-03-22,4490.71,4504.42,4426.87,4499.54,0.0,798900311.65
000985.CSI,2019-03-25,4427.16,4490.08,4415.77,4424.29,0.0,807065952.65
000985.CSI,2019-03-26,4446.48,4456.98,4327.22,4338.56,0.0,767968114.75
000985.CSI,2019-03-27,4364.95,4379.49,4309.59,4379.49,0.0,640015088.68
000985.CSI,2019-03-28,4363.17,4401.84,4336.98,4340.16,0.0,630780906.42
000985.CSI,2019-03-29,4345.43,4489.28,4341.51,4487.72,0.0,780302643.41
000985.CSI,2019-04-01,4521.34,4635.62,4521.34,4630.37,0.0,971759050.79
000985.CSI,2019-04-02,4652.0,4670.11,4622.65,4640.31,0.0,964997761.85
000985.CSI,2019-04-03,4614.2,4696.06,4600.97,4693.09,0.0,884764468.22
000985.CSI,2019-04-04,4713.69,4741.79,4680.77,4727.67,0.0,942772201.34
000985.CSI,2019-04-08,4765.28,4784.0,4657.88,4715.08,0.0,1006747474.99
000985.CSI,2019-04-09,4713.2,4742.77,4687.12,4732.12,0.0,772883430.03
000985.CSI,2019-04-10,4710.2,4773.59,4681.58,4735.92,0.0,821123075.62
000985.CSI,2019-04-11,4734.21,4747.06,4634.69,4639.4,0.0,763156473.38
000985.CSI,2019-04-12,4629.82,4653.41,4598.15,4632.01,0.0,630906440.65
000985.CSI,2019-04-15,4700.32,4727.95,4602.09,4603.32,0.0,720290235.1
000985.CSI,2019-04-16,4580.33,4713.15,4557.17,4713.15,0.0,739652684.79
000985.CSI,2019-04-17,4710.85,4757.07,4697.81,4733.72,0.0,782843578.33
000985.CSI,2019-04-18,4730.63,4744.48,4699.41,4711.32,0.0,714818628.85
000985.CSI,2019-04-19,4710.09,4756.56,4673.43,4756.54,0.0,696319649.28
000985.CSI,2019-04-22,4764.71,4766.02,4660.96,4674.15,0.0,760784426.21
000985.CSI,2019-04-23,4666.36,4688.38,4617.84,4630.58,0.0,706619048.53
000985.CSI,2019-04-24,4641.18,4661.51,4578.21,4661.45,0.0,623813774.75
000985.CSI,2019-04-25,4642.19,4649.81,4517.6,4518.36,0.0,725137408.54
000985.CSI,2019-04-26,4492.7,4527.11,4459.13,4460.68,0.0,597844852.75
000985.CSI,2019-04-29,4463.57,4476.16,4377.86,4393.83,0.0,624944121.69
000985.CSI,2019-04-30,4376.27,4442.69,4376.27,4422.49,0.0,470673714.46
000985.CSI,2019-05-06,4268.64,4277.38,4093.21,4127.65,0.0,659482658.24
000985.CSI,2019-05-07,4147.09,4197.05,4110.82,4175.4,0.0,527252229.91
000985.CSI,2019-05-08,4091.47,4199.27,4079.19,4135.55,0.0,500410674.42
000985.CSI,2019-05-09,4099.89,4134.37,4068.73,4076.63,0.0,427640001.49
000985.CSI,2019-05-10,4121.85,4226.87,4054.05,4226.02,0.0,606349583.83
000985.CSI,2019-05-13,4172.68,4206.01,4155.94,4173.6,0.0,462576138.49
000985.CSI,2019-05-14,4125.61,4187.27,4124.86,4144.96,0.0,448966119.76
000985.CSI,2019-05-15,4178.45,4248.53,4178.45,4238.46,0.0,501978609.52
000985.CSI,2019-05-16,4233.73,4266.51,4223.51,4261.68,0.0,541278253.75
000985.CSI,2019-05-17,4263.19,4264.85,4119.77,4134.63,0.0,590749594.98
000985.CSI,2019-05-20,4125.56,4132.43,4053.81,4108.35,0.0,467128570.3
000985.CSI,2019-05-21,4106.1,4189.64,4096.04,4173.08,0.0,482900483.85
000985.CSI,2019-05-22,4169.71,4187.98,4129.19,4152.65,0.0,467203734.3
000985.CSI,2019-05-23,4134.24,4134.72,4060.13,4068.81,0.0,459952618.41
000985.CSI,2019-05-24,4058.08,4097.54,4045.79,4056.54,0.0,380202446.6
000985.CSI,2019-05-27,4057.91,4145.47,4034.32,4136.65,0.0,450901510.01
000985.CSI,2019-05-28,4136.01,4185.77,4126.77,4159.75,0.0,482428435.02
000985.CSI,2019-05-29,4136.76,4190.74,4130.77,4159.97,0.0,424920305.79
000985.CSI,2019-05-30,4144.12,4144.12,4094.36,4133.99,0.0,448393453.5
000985.CSI,2019-05-31,4132.54,4165.45,4116.79,4123.51,0.0,420308200.63
000985.CSI,2019-06-03,4132.7,4158.0,4080.05,4097.77,0.0,461558944.72
000985.CSI,2019-06-04,4095.0,4097.02,4029.11,4048.27,0.0,403280731.5
000985.CSI,2019-06-05,4081.79,4091.51,4041.28,4046.66,0.0,386088383.43
000985.CSI,2019-06-06,4045.95,4045.95,3970.16,3980.94,0.0,388793101.79
000985.CSI,2019-06-10,3993.74,4043.39,3978.75,4029.53,0.0,356384023.38
000985.CSI,2019-06-11,4035.89,4166.38,4035.78,4163.95,0.0,553972782.73
000985.CSI,2019-06-12,4151.97,4167.85,4128.75,4137.2,0.0,514121824.78
000985.CSI,2019-06-13,4133.62,4155.48,4105.78,4144.82,0.0,461151428.13
000985.CSI,2019-06-14,4148.61,4163.86,4082.06,4086.13,0.0,466958770.86
000985.CSI,2019-06-17,4084.7,4113.17,4073.53,4086.04,0.0,336291991.03
000985.CSI,2019-06-18,4090.29,4106.38,4064.05,4091.93,0.0,320696167.43
000985.CSI,2019-06-19,4187.32,4202.68,4145.6,4146.93,0.0,475777255.98
000985.CSI,2019-06-20,4146.13,4262.0,4139.81,4246.83,0.0,577145577.26
000985.CSI,2019-06-21,4261.79,4296.57,4259.6,4282.07,0.0,605299870.98
000985.CSI,2019-06-24,4286.57,4296.97,4267.02,4286.14,0.0,467371734.54
000985.CSI,2019-06-25,4281.63,4281.63,4192.34,4242.5,0.0,490995690.68
000985.CSI,2019-06-26,4218.29,4256.64,4207.22,4235.8,0.0,368120808.69
000985.CSI,2019-06-27,4247.78,4294.29,4246.81,4275.8,0.0,422460364.27
000985.CSI,2019-06-28,4272.15,4272.15,4218.81,4244.08,0.0,396136641.28
000985.CSI,2019-07-01,4323.35,4367.71,4306.87,4367.71,0.0,559852541.43
000985.CSI,2019-07-02,4363.81,4373.23,4350.67,4366.22,0.0,488825371.05
000985.CSI,2019-07-03,4354.91,4354.99,4304.75,4320.96,0.0,428436514.5
000985.CSI,2019-07-04,4324.3,4337.23,4281.43,4300.96,0.0,396860668.26
000985.CSI,2019-07-05,4302.17,4327.93,4284.23,4319.95,0.0,325225625.74
000985.CSI,2019-07-08,4304.31,4304.38,4175.83,4198.24,0.0,441423965.94
000985.CSI,2019-07-09,4194.13,4209.03,4168.29,4198.81,0.0,311476698.99
000985.CSI,2019-07-10,4210.05,4212.88,4166.54,4180.3,0.0,304523402.58
000985.CSI,2019-07-11,4199.97,4228.91,4163.15,4178.88,0.0,313547584.27
000985.CSI,2019-07-12,4178.66,4208.55,4161.52,4198.08,0.0,302392570.9
000985.CSI,2019-07-15,4183.55,4247.34,4132.32,4228.49,0.0,386268149.22
000985.CSI,2019-07-16,4222.62,4234.46,4211.28,4222.12,0.0,323703355.67
000985.CSI,2019-07-17,4216.51,4238.2,4204.63,4221.56,0.0,363243469.84
000985.CSI,2019-07-18,4205.93,4205.93,4165.07,4165.07,0.0,349707453.86
000985.CSI,2019-07-19,4181.37,4227.39,4181.37,4199.32,0.0,328598813.97
000985.CSI,2019-07-22,4203.72,4205.67,4123.08,4133.45,0.0,357057726.8
000985.CSI,2019-07-23,4134.84,4159.73,4130.92,4159.73,0.0,272738983.46
000985.CSI,2019-07-24,4172.57,4219.8,4172.57,4199.82,0.0,340748907.17
000985.CSI,2019-07-25,4200.88,4224.57,4192.14,4224.53,0.0,330918124.02
000985.CSI,2019-07-26,4211.08,4236.08,4205.05,4231.39,0.0,299987578.28
000985.CSI,2019-07-29,4231.23,4239.42,4213.31,4228.46,0.0,291005785.88
000985.CSI,2019-07-30,4233.43,4270.6,4233.43,4247.25,0.0,332791950.99
000985.CSI,2019-07-31,4235.8,4235.8,4209.32,4214.72,0.0,304634322.45
000985.CSI,2019-08-01,4195.38,4213.03,4170.92,4186.13,0.0,307546789.0
000985.CSI,2019-08-02,4105.1,4130.12,4091.93,4124.29,0.0,381554770.26
000985.CSI,2019-08-05,4105.08,4130.21,4059.75,4059.75,0.0,345077258.38
000985.CSI,2019-08-06,3986.28,4002.69,3912.27,3988.35,0.0,467728034.33
000985.CSI,2019-08-07,4009.24,4015.79,3972.81,3972.81,0.0,318348560.91
000985.CSI,2019-08-08,3996.15,4020.31,3994.24,4013.87,0.0,301352843.89
000985.CSI,2019-08-09,4032.6,4035.79,3965.39,3971.53,0.0,315552047.23
000985.CSI,2019-08-12,3982.33,4042.23,3974.65,4042.23,0.0,292460718.45
000985.CSI,2019-08-13,4015.15,4026.91,4000.59,4012.56,0.0,280190307.01
000985.CSI,2019-08-14,4060.35,4069.69,4030.44,4033.88,0.0,329501501.69
000985.CSI,2019-08-15,3955.48,4049.17,3946.32,4049.17,0.0,343654159.58
000985.CSI,2019-08-16,4050.36,4096.11,4044.77,4068.25,0.0,345050472.42
000985.CSI,2019-08-19,4099.4,4174.71,4092.37,4174.71,0.0,488950659.93
000985.CSI,2019-08-20,4174.55,4195.8,4165.73,4175.61,0.0,457112052.65
000985.CSI,2019-08-21,4167.37,4185.55,4162.82,4174.08,0.0,382409991.0
000985.CSI,2019-08-22,4185.63,4188.62,4159.1,4187.5,0.0,381865861.07
000985.CSI,2019-08-23,4189.9,4211.37,4178.11,4201.72,0.0,395543650.39
000985.CSI,2019-08-26,4126.46,4168.49,4122.49,4156.74,0.0,405430537.97
000985.CSI,2019-08-27,4181.09,4248.87,4181.09,4221.43,0.0,496529716.64
000985.CSI,2019-08-28,4220.65,4226.13,4196.48,4210.11,0.0,442625679.37
000985.CSI,2019-08-29,4214.6,4219.63,4189.81,4204.13,0.0,423719572.71
000985.CSI,2019-08-30,4228.8,4238.84,4163.73,4184.78,0.0,466043157.6
000985.CSI,2019-09-02,4189.1,4267.07,4186.72,4261.57,0.0,473939293.41
000985.CSI,2019-09-03,4267.62,4278.92,4253.52,4278.92,0.0,467524596.3
000985.CSI,2019-09-04,4272.46,4314.1,4269.79,4314.1,0.0,525192070.63
000985.CSI,2019-09-05,4338.16,4399.07,4338.12,4355.55,0.0,696641102.59
000985.CSI,2019-09-06,4373.77,4378.64,4345.37,4376.66,0.0,514455158.24
000985.CSI,2019-09-09,4413.66,4436.61,4392.29,4436.61,0.0,600343783.74
000985.CSI,2019-09-10,4440.7,4440.7,4402.7,4429.09,0.0,587145261.9
000985.CSI,2019-09-11,4440.93,4442.52,4392.15,4398.02,0.0,544946154.61
000985.CSI,2019-09-12,4411.36,4439.19,4392.96,4433.93,0.0,457635633.96
000985.CSI,2019-09-16,4446.98,4447.5,4416.4,4433.12,0.0,508650673.77
000985.CSI,2019-09-17,4422.34,4422.34,4332.13,4346.21,0.0,519064680.07
000985.CSI,2019-09-18,4356.21,4370.94,4346.73,4358.25,0.0,396151456.56
000985.CSI,2019-09-19,4370.12,4388.88,4344.3,4388.88,0.0,401910797.48
000985.CSI,2019-09-20,4397.5,4408.49,4382.32,4398.24,0.0,436833852.73
000985.CSI,2019-09-23,4386.07,4386.07,4325.92,4354.4,0.0,415268157.23
000985.CSI,2019-09-24,4357.89,4399.23,4348.51,4366.95,0.0,422773311.21
000985.CSI,2019-09-25,4350.13,4350.13,4311.01,4311.01,0.0,426061265.29
000985.CSI,2019-09-26,4322.62,4329.2,4236.99,4237.0,0.0,446649537.46
000985.CSI,2019-09-27,4237.89,4269.92,4233.33,4259.78,0.0,326733331.1
000985.CSI,2019-09-30,4254.64,4268.79,4214.4,4214.4,0.0,280447476.9
000985.CSI,2019-10-08,4219.45,4261.89,4219.45,4229.69,0.0,295139491.58
000985.CSI,2019-10-09,4214.61,4250.48,4194.15,4250.48,0.0,300200561.41
000985.CSI,2019-10-10,4249.79,4298.45,4241.41,4296.68,0.0,335651165.1
000985.CSI,2019-10-11,4306.31,4336.19,4280.49,4322.16,0.0,381046325.9
000985.CSI,2019-10-14,4356.73,4399.78,4349.24,4376.85,0.0,467285135.62
000985.CSI,2019-10-15,4369.79,4369.79,4332.62,4340.14,0.0,398580297.16
000985.CSI,2019-10-16,4342.63,4362.14,4318.7,4321.7,0.0,361700287.39
000985.CSI,2019-10-17,4325.64,4335.55,4308.65,4320.67,0.0,310005967.81
000985.CSI,2019-10-18,4327.66,4338.41,4254.98,4261.83,0.0,365591935.95
000985.CSI,2019-10-21,4257.75,4263.33,4230.18,4260.58,0.0,318621304.05
000985.CSI,2019-10-22,4270.66,4293.24,4260.08,4292.53,0.0,305470434.61
000985.CSI,2019-10-23,4291.28,4296.71,4253.64,4263.3,0.0,319453952.09
000985.CSI,2019-10-24,4265.03,4276.19,4235.13,4259.94,0.0,312083865.42
000985.CSI,2019-10-25,4258.77,4293.98,4234.11,4289.74,0.0,339520534.08
000985.CSI,2019-10-28,4306.24,4346.58,4304.58,4346.56,0.0,449673983.74
000985.CSI,2019-10-29,4349.28,4349.28,4309.47,4309.47,0.0,460768141.79
000985.CSI,2019-10-30,4296.95,4299.46,4267.21,4275.88,0.0,403777260.49
000985.CSI,2019-10-31,4284.94,4291.15,4248.56,4253.92,0.0,377690709.51
000985.CSI,2019-11-01,4246.98,4314.48,4239.09,4311.05,0.0,363145597.0
000985.CSI,2019-11-04,4322.15,4350.19,4322.15,4336.19,0.0,384513321.42
000985.CSI,2019-11-05,4340.47,4379.2,4321.35,4358.0,0.0,395489636.86
000985.CSI,2019-11-06,4359.07,4359.07,4315.49,4328.75,0.0,374996424.1
000985.CSI,2019-11-07,4327.17,4356.11,4320.84,4346.05,0.0,333289047.77
000985.CSI,2019-11-08,4370.65,4376.85,4327.34,4329.01,0.0,362288643.77
000985.CSI,2019-11-11,4304.03,4304.03,4233.67,4239.61,0.0,365640158.55
000985.CSI,2019-11-12,4241.21,4250.15,4203.67,4244.05,0.0,314616145.85
000985.CSI,2019-11-13,4243.23,4248.09,4221.52,4237.78,0.0,294228547.37
000985.CSI,2019-11-14,4241.01,4265.13,4234.82,4254.66,0.0,313705934.07
000985.CSI,2019-11-15,4254.36,4263.78,4216.29,4216.29,0.0,327793536.21
000985.CSI,2019-11-18,4212.45,4251.0,4206.53,4246.92,0.0,297057685.48
000985.CSI,2019-11-19,4245.27,4304.12,4242.97,4304.12,0.0,340814556.0
000985.CSI,2019-11-20,4299.34,4304.83,4263.97,4269.6,0.0,347908408.93
000985.CSI,2019-11-21,4255.13,4271.43,4242.35,4257.11,0.0,304384859.35
000985.CSI,2019-11-22,4262.27,4294.9,4193.44,4212.93,0.0,384834055.19
000985.CSI,2019-11-25,4213.0,4226.19,4182.97,4222.53,0.0,382062175.52
000985.CSI,2019-11-26,4232.94,4241.66,4210.66,4226.89,0.0,356571343.16
000985.CSI,2019-11-27,4220.14,4237.1,4201.63,4219.44,0.0,311183297.22
000985.CSI,2019-11-28,4218.97,4232.41,4196.08,4205.78,0.0,279087649.02
000985.CSI,2019-11-29,4201.96,4208.83,4155.93,4186.18,0.0,282405313.12
000985.CSI,2019-12-02,4191.78,4212.36,4184.97,4194.2,0.0,290776932.25
000985.CSI,2019-12-03,4183.58,4213.99,4166.82,4213.99,0.0,292870038.71
000985.CSI,2019-12-04,4199.53,4219.91,4195.63,4214.52,0.0,304474050.02
000985.CSI,2019-12-05,4225.54,4257.4,4223.38,4252.46,0.0,348221639.13
000985.CSI,2019-12-06,4256.1,4280.51,4247.37,4280.51,0.0,337933059.61
000985.CSI,2019-12-09,4288.31,4294.0,4272.11,4282.46,0.0,388830021.86
000985.CSI,2019-12-10,4273.38,4296.11,4266.5,4296.03,0.0,383573043.04
000985.CSI,2019-12-11,4299.07,4301.47,4276.67,4290.45,0.0,404509296.86
000985.CSI,2019-12-12,4293.02,4297.47,4277.23,4280.61,0.0,380711467.98
000985.CSI,2019-12-13,4314.28,4352.8,4310.68,4350.47,0.0,476107225.56
000985.CSI,2019-12-16,4358.19,4397.0,4349.61,4397.0,0.0,539156038.62
000985.CSI,2019-12-17,4398.49,4474.86,4395.34,4454.79,0.0,679740808.7
000985.CSI,2019-12-18,4453.31,4475.29,4440.54,4450.0,0.0,592287385.49
000985.CSI,2019-12-19,4451.47,4462.48,4438.91,4454.78,0.0,525101653.86
000985.CSI,2019-12-20,4459.07,4468.06,4425.5,4426.58,0.0,528071823.46
000985.CSI,2019-12-23,4416.87,4431.96,4350.92,4353.55,0.0,483667719.9
000985.CSI,2019-12-24,4360.24,4402.31,4355.88,4402.06,0.0,399718644.29
000985.CSI,2019-12-25,4397.95,4420.54,4390.59,4410.82,0.0,426403010.48
000985.CSI,2019-12-26,4411.74,4446.55,4410.85,4446.55,0.0,443431501.88
000985.CSI,2019-12-27,4450.62,4483.41,4426.23,4428.68,0.0,569320413.29
000985.CSI,2019-12-30,4416.84,4480.71,4387.13,4480.35,0.0,542004481.88
000985.CSI,2019-12-31,4476.67,4501.11,4470.09,4500.13,0.0,476166954.5
000985.CSI,2020-01-02,4528.73,4581.24,4524.44,4571.72,0.0,654065857.53
000985.CSI,2020-01-03,4580.49,4590.04,4555.85,4576.54,0.0,606210012.63
000985.CSI,2020-01-06,4554.57,4622.61,4546.62,4585.95,0.0,719452026.3
000985.CSI,2020-01-07,4593.51,4633.32,4593.36,4633.32,0.0,661060129.63
000985.CSI,2020-01-08,4613.45,4627.31,4563.86,4575.36,0.0,726126198.91
000985.CSI,2020-01-09,4610.82,4639.86,4610.82,4639.86,0.0,610878356.79
000985.CSI,2020-01-10,4652.98,4656.21,4615.0,4633.42,0.0,538125502.18
000985.CSI,2020-01-13,4634.11,4685.46,4615.28,4685.46,0.0,529475064.32
000985.CSI,2020-01-14,4698.01,4702.45,4670.85,4672.65,0.0,581923224.24
000985.CSI,2020-01-15,4667.26,4675.24,4630.35,4654.92,0.0,508121513.66
000985.CSI,2020-01-16,4661.81,4664.38,4633.38,4641.22,0.0,481675034.25
000985.CSI,2020-01-17,4653.81,4667.6,4626.08,4637.27,0.0,462710065.47
000985.CSI,2020-01-20,4649.04,4684.63,4628.79,4684.63,0.0,510452599.84
000985.CSI,2020-01-21,4670.15,4670.15,4618.61,4619.53,0.0,540511037.97
000985.CSI,2020-01-22,4597.23,4655.26,4541.12,4642.0,0.0,547374659.75
000985.CSI,2020-01-23,4597.87,4618.67,4450.56,4488.97,0.0,641679323.29
000985.CSI,2020-02-03,4084.81,4159.2,4084.81,4121.6,0.0,395113961.53
000985.CSI,2020-02-04,4009.46,4200.51,4009.46,4192.97,0.0,837657215.68
000985.CSI,2020-02-05,4215.66,4315.78,4206.53,4273.04,0.0,724579624.79
000985.CSI,2020-02-06,4282.21,4392.25,4252.56,4376.69,0.0,761688730.09
000985.CSI,2020-02-07,4369.52,4397.21,4328.45,4397.21,0.0,763775507.62
000985.CSI,2020-02-10,4381.32,4435.84,4368.84,4434.63,0.0,729691865.67
000985.CSI,2020-02-11,4440.8,4467.34,4416.59,4442.58,0.0,655176548.71
000985.CSI,2020-02-12,4430.68,4502.19,4427.52,4502.19,0.0,641450342.44
000985.CSI,2020-02-13,4502.51,4518.08,4455.69,4468.2,0.0,697279334.35
000985.CSI,2020-02-14,4461.44,4515.82,4454.63,4487.78,0.0,640614021.61
000985.CSI,2020-02-17,4508.03,4612.99,4508.03,4612.98,0.0,761434685.94
000985.CSI,2020-02-18,4613.4,4640.72,4582.78,4640.62,0.0,802833374.74
000985.CSI,2020-02-19,4634.03,4668.22,4615.17,4618.01,0.0,818383068.63
000985.CSI,2020-02-20,4630.45,4718.93,4613.42,4716.3,0.0,861596814.85
000985.CSI,2020-02-21,4709.99,4785.77,4705.91,4751.46,0.0,927215380.49
000985.CSI,2020-02-24,4741.0,4796.28,4712.92,4780.26,0.0,954540276.22
000985.CSI,2020-02-25,4690.17,4790.71,4617.78,4784.12,0.0,1131051666.05
000985.CSI,2020-02-26,4721.44,4783.39,4679.58,4694.39,0.0,1117110827.92
000985.CSI,2020-02-27,4711.75,4749.07,4665.49,4704.98,0.0,867363063.7
000985.CSI,2020-02-28,4567.54,4623.91,4489.28,4493.0,0.0,972630029.36
000985.CSI,2020-03-02,4535.76,4678.68,4534.61,4655.57,0.0,868951949.71
000985.CSI,2020-03-03,4727.47,4773.9,4661.85,4696.99,0.0,977463150.52
000985.CSI,2020-03-04,4672.84,4721.91,4644.75,4721.66,0.0,835939377.47
000985.CSI,2020-03-05,4773.48,4820.57,4740.05,4812.55,0.0,996575587.79
000985.CSI,2020-03-06,4756.53,4792.66,4751.26,4764.24,0.0,865933599.82
000985.CSI,2020-03-09,4683.81,4697.37,4592.52,4592.98,0.0,963597843.43
000985.CSI,2020-03-10,4549.01,4698.75,4516.55,4698.1,0.0,939337991.38
000985.CSI,2020-03-11,4708.69,4719.23,4637.04,4637.04,0.0,850194177.9
000985.CSI,2020-03-12,4571.83,4591.89,4512.02,4547.24,0.0,745416533.91
000985.CSI,2020-03-13,4328.0,4536.76,4326.8,4494.55,0.0,859536060.58
000985.CSI,2020-03-16,4515.47,4515.57,4286.56,4296.9,0.0,839296323.19
000985.CSI,2020-03-17,4319.08,4366.52,4158.5,4283.77,0.0,726255861.88
000985.CSI,2020-03-18,4314.88,4372.32,4206.62,4206.62,0.0,716587505.85
000985.CSI,2020-03-19,4196.86,4228.76,4086.34,4195.45,0.0,703283021.12
000985.CSI,2020-03-20,4241.57,4263.46,4184.19,4257.0,0.0,607488797.7
000985.CSI,2020-03-23,4136.0,4183.59,4085.09,4095.34,0.0,612031250.82
000985.CSI,2020-03-24,4172.57,4196.12,4083.86,4189.86,0.0,628187719.47
000985.CSI,2020-03-25,4282.03,4305.68,4253.95,4297.53,0.0,663495803.0
000985.CSI,2020-03-26,4264.7,4307.54,4249.25,4263.54,0.0,582462318.19
000985.CSI,2020-03-27,4314.38,4322.64,4256.6,4257.8,0.0,560229392.72
000985.CSI,2020-03-30,4198.42,4217.96,4148.61,4190.86,0.0,572043505.48
000985.CSI,2020-03-31,4227.89,4238.48,4191.64,4202.25,0.0,512934975.15
000985.CSI,2020-04-01,4195.21,4252.38,4179.17,4185.81,0.0,528419096.95
000985.CSI,2020-04-02,4164.84,4269.75,4162.69,4269.75,0.0,524483602.79
000985.CSI,2020-04-03,4259.46,4278.2,4227.59,4244.74,0.0,501850913.01
000985.CSI,2020-04-07,4319.93,4366.78,4315.15,4362.26,0.0,648247936.4
000985.CSI,2020-04-08,4340.91,4371.85,4334.67,4357.03,0.0,618718303.7
000985.CSI,2020-04-09,4378.17,4396.13,4368.41,4385.68,0.0,592426734.96
000985.CSI,2020-04-10,4385.24,4396.5,4308.4,4319.36,0.0,602150448.41
000985.CSI,2020-04-13,4293.75,4312.66,4270.63,4290.77,0.0,456658022.77
000985.CSI,2020-04-14,4315.4,4378.09,4306.12,4378.07,0.0,513668560.43
000985.CSI,2020-04-15,4376.17,4388.82,4346.83,4350.69,0.0,563971963.98
000985.CSI,2020-04-16,4328.12,4375.4,4322.88,4368.84,0.0,530246620.67
000985.CSI,2020-04-17,4399.04,4423.22,4384.45,4391.6,0.0,620970895.06
000985.CSI,2020-04-20,4398.75,4427.81,4387.73,4427.69,0.0,527421462.53
000985.CSI,2020-04-21,4410.23,4410.23,4348.87,4388.31,0.0,566940368.47
000985.CSI,2020-04-22,4359.69,4426.65,4351.62,4426.65,0.0,538023428.09
000985.CSI,2020-04-23,4439.56,4441.68,4406.51,4409.33,0.0,604230839.63
000985.CSI,2020-04-24,4404.85,4405.16,4339.05,4351.55,0.0,581682353.95
000985.CSI,2020-04-27,4358.22,4388.94,4332.53,4357.5,0.0,505234312.84
000985.CSI,2020-04-28,4363.65,4366.01,4240.56,4346.09,0.0,609479819.21
000985.CSI,2020-04-29,4328.71,4378.57,4325.12,4352.45,0.0,466128084.76
000985.CSI,2020-04-30,4371.62,4437.47,4371.62,4426.34,0.0,558332871.52
000985.CSI,2020-05-06,4383.48,4481.24,4381.43,4480.64,0.0,571562434.49
000985.CSI,2020-05-07,4483.48,4493.74,4460.75,4471.04,0.0,544383813.04
000985.CSI,2020-05-08,4491.9,4534.51,4486.64,4517.68,0.0,554142235.0
000985.CSI,2020-05-11,4532.69,4550.89,4488.59,4511.05,0.0,548338392.39
000985.CSI,2020-05-12,4510.84,4517.69,4467.96,4516.08,0.0,482165474.79
000985.CSI,2020-05-13,4501.19,4539.01,4490.1,4533.77,0.0,457401275.27
000985.CSI,2020-05-14,4514.79,4519.51,4487.75,4489.02,0.0,494027971.91
000985.CSI,2020-05-15,4507.79,4516.42,4477.73,4491.43,0.0,481685556.15
000985.CSI,2020-05-18,4497.7,4518.8,4470.04,4486.85,0.0,559332649.79
000985.CSI,2020-05-19,4524.41,4534.01,4509.52,4533.77,0.0,481326359.03
000985.CSI,2020-05-20,4532.27,4532.27,4486.64,4499.91,0.0,527952375.97
000985.CSI,2020-05-21,4514.77,4517.24,4454.6,4462.15,0.0,498248015.61
